Company Name,Ticker,Market Cap (mil),Avg Volume,Last Close,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),% Price Change (YTD),Zacks Industry Rank,Sales Growth F(0)/F(-1),5 Yr Historical Sales Growth,F(1) Consensus Sales Est. ($mil),Q(1) Consensus Sales Est. ($mil),Operating Margin 12 Mo %,Net Margin %,Current ROE (TTM),52 Week High,52 Week Low,Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Zacks Rank,Industry,Sector
"Riot Platforms, Inc.","RIOT","10372.69","14658029","27.43","13.91","15.89","80.94","116.5","109","71.89","37.47","647.33599","148.70799","-132.76","-132.76","-28.78","28.25","9.27","95.68","99.73","3","Financial - Miscellaneous Services","Finance"
"Rivian Automotive","RIVN","20178.5","30739644","16.26","10.16","18.43","4.1","-17.5","167","8.39","63.31","7021.11621","1437.755","-56.6","-63.62","-75.65","22.45","11.64","42.74","-23.89","3","Automotive - Domestic","Auto-Tires-Trucks"
"Raymond James Financial","RJF","30941.58","1384143","158.77","5.43","4.41","8.86","-1.13","84","6.63","12.79","15629.62792","3886.51196","15.14","13.04","17.93","176.43","140.89","50.31","-8.79","3","Financial - Investment Bank","Finance"
"Rocket Lab Corporation","RKLB","62493.53","26556524","107.98","2.79","-19.59","48.16","54.79","73","37.96","60.8","930.95397","233.156","-15.82","-26.87","-11.72","150.23","26.42","65.88","42.8","3","Aerospace - Defense Equipment","Aerospace"
"Rocket Companies","RKT","37405.06","24592458","13.22","5.42","-3.01","-7.49","-31.72","200","31.25","-17.05","11492.82128","2886.86791","11.58","2.78","4.3","23.44","12.35","7.84","-37","3","Financial - Mortgage & Related Services","Finance"
"Relay Therapeutics","RLAY","2981.08","3865029","15.56","15.35","19.51","62.08","83.92","149","53.44","","16.5","2.5","-2554.13","","-43.94","16.8","3.06","90.97","69.68","3","Medical - Drugs","Medical"
"RLJ Lodging Trust","RLJ","1686.42","1763414","11.1","4.32","16.97","44.72","48.99","73","-1.43","16.82","1368.81994","363.96301","1.84","1.84","1.37","11.26","6.6","96.57","37.46","2","REIT and Equity Trust - Other","Finance"
"Rambus","RMBS","14068.62","2477582","130.1","-5.81","-2.59","35.62","41.58","58","27.13","19.71","817.29998","198.89999","38.76","31.9","17.41","170.66","59.38","63.55","30.62","4","Electronics - Semiconductors","Computer and Technology"
"ResMed","RMD","27022.55","1452359","186.29","-3.76","-11.23","-17.68","-22.66","160","9.84","12.45","5648.83105","1460.177","28.5","27.44","25.35","293.73","182.82","3.13","-28.65","3","Medical - Products","Medical"
"Ringcentral","RNG","2980.33","1364234","35.54","-8.24","-18.32","-.42","23.06","64","4.78","12.57","2631.33007","650.33599","16.07","3.31","-33.75","49.1","23.62","46.78","13.53","3","Internet - Software and Services","Computer and Technology"
"Montes Archimedes Acquisition","ROIV","22441.24","5253187","31.2","9.82","-3.73","14.03","43.78","153","-71.57","-13.47","45.763","2.23499","-8441.8","-3629.19","-20.54","32.41","10.74","94.42","32.65","4","Medical - Biomedical and Genetics","Medical"
"Roku","ROKU","20240.36","5044881","137.29","17.4","10.57","44.42","26.55","110","15.18","15.08","5551.49609","1299.16198","4.06","4.06","7.64","143.66","79.98","90","16.75","3","Broadcast Radio and Television","Consumer Discretionary"
"Rollins","ROL","21728.46","4630777","45.13","-5.53","-15.28","-15.61","-24.81","110","10.99","11.73","4141.0708","1097.55004","14.3","13.77","38.37","65.6","45.04",".44","-30.63","3","Building Products - Maintenance Service","Business Services"
"Ross Stores","ROST","74822.19","3308783","233.25",".57","7.1","7.97","29.48","45","7.67","5.68","24812.5957","6102.22998","9.74","9.74","38.42","240.13","126.62","93.94","19.46","1","Retail - Discount Stores","Retail-Wholesale"
"Royalty Pharma","RPRX","30922.19","3984800","53.7","-1.5","1.21","14.18","38.97","153","5.04",".79","3427.34912","756.21502","84.88","33.88","29.25","55.87","34.56","89.82","28.21","3","Medical - Biomedical and Genetics","Medical"
"Range Resources","RRC","8637.91","2764831","36.66","-6.34","-12.88","-21.31","3.97","108","28.9","1.37","3388.66796","714.84997","25.84","26.09","18.64","47.65","32.79","26.04","-4.08","3","Oil and Gas - Exploration and Production - United States","Oils-Energy"
"Republic Services","RSG","63818.76","1658790","207.43","-2.43","-2.25","-3.77","-2.12","97","3.49","10.32","17206.30078","4356.58203","13.31","13","18.57","250.75","197.73","18.3","-9.7","3","Waste Removal Services","Business Services"
"Rush Street Interactive","RSI","6580.73","2058272","28.28","-1.87","2.28","29.01","45.55","167","22.76","24.39","1521.95495","361.29998","5.92","2.98","17.21","30.12","13.79","88.73","34.28","2","Gaming","Consumer Discretionary"
"Invesco S&P 500 Equal Weight ETF","RSP","91263.84","9751738","208.99","1.19","2.53","8.37","9.1","110","","","","","","","","212.88","177.34","89.06",".65","","Financial - Investment Funds","Finance"
"RTX Corporation","RTX","259344.28","5253904","192.58","8.55","10.14","-1.24","5.01","103","9.74","8.15","93680.82031","22890.50195","9.92","8.03","13.5","212.16","141.38","72.34","-3.13","3","Aerospace - Defense","Aerospace"
"Sunrun","RUN","2967.55","7770591","12.44","4.54","-9.13","-4.6","-32.39","155","45.11","11.1","3078.32592","727.755","17.88","17.88","14.06","21.41","5.78","42.61","-37.63","3","Solar","Oils-Energy"
"Revolve Group","RVLV","1477.62","1001793","20.65","1.47","10.72","-9.11","-31.6","97","8.48","8.31","1350.776","341.33898","4.78","5.05","12.17","31.45","17.51","22.52","-36.9","3","Textile - Apparel","Consumer Discretionary"
"Revolution Medicines","RVMD","33541.34","2752961","157.77","9.42","4.95","67.32","98.08","153","","","132.11099","130.18499","","","-83.22","163.68","34.7","95.42","82.74","3","Medical - Biomedical and Genetics","Medical"
"Revvity, Inc.","RVTY","10912.78","1397991","97.82","-3.43","3.19","11.36","1.11","152","3.67","-14.17","2823.625","702.76501","20.23","8.26","8","117.75","82.26","43.84","-6.72","4","Medical Services","Medical"
"","RXO","4093.32","2123842","24.82","-13.67","4.07","72.6","96.36","105","26.2","11.19","6204.06884","1546.74194","-.31","-1.83","-1.16","29.12","10.48","76.93","81.15","3","Transportation - Services","Transportation"
"Royal Bank Of Canada","RY","278920.59","1421189","200.7","1.56","7.2","23.51","17.72","103","-.6","22.92","51671.1289","12900","32.37","15.92","17.83","201.13","127.19","99.42","8.6","3","Banks - Foreign","Finance"
"Ryanair","RYAAY","31555.43","1226839","60.64","8.77","6.59","-1.19","-16","201","20.35","42.77","18800.88281","5208.52978","14.5","13.95","25.58","73.82","53.24","35.96","-22.5","4","Transportation - Airline","Transportation"
"Ryan Specialty Holdings Inc.","RYAN","9301.9","2282274","35.28","1.76","6.81","5.31","-31.67","163","21.28","20.85","3267.4541","874.742","16","8.21","41.33","69.17","29.39","14.81","-36.96","5","Insurance - Brokerage","Finance"
"RollsRoyce","RYCEY","154253.17","2771886","18.44","11.82","11.62","14.53","17.3","73","15.71","","30000.10937","","","","","18.62","12.11","97.24","8.22","2","Aerospace - Defense Equipment","Aerospace"
"Rayonier","RYN","6234.49","2480164","20.73",".19","2.47","2.98","-4.25","203","-61.64","-3.79","1469.55004","384.64999","16.1","68.61","3.61","27.11","19.5","16.16","-11.66","3","Building Products - Wood","Construction"
"SentinelOne","S","5073.5","9485518","14.8",".07","-17.64","10.78","-1.33","110","21.89","50.08","1200.39099","290.02801","7.04","-30.39","-15.35","19.78","11.94","36.48","-8.97","2","Security","Computer and Technology"
"SailPoint, Inc. ","SAIL","7492.49","5229593","13.21","-10.2","-11.82","7.14","-34.7","84","24.35","","1272.354","308.51599","14.08","-14.04","2.31","24.26","10.49","19.75","-39.76","3","Internet - Software","Computer and Technology"
"Banco Santander","SAN","195808.64","9519054","13.33","11.83","7.67","19.12","13.64","103","-.89","12.48","73684.66406","","22.45","26.92","12.23","13.38","7.91","99.09","4.84","3","Banks - Foreign","Finance"
"SAP","SAP","195074.17","2896521","158.79","-6.76","-11.73","-6.01","-34.63","161","12.55","5.74","46766.02343","11488.13378","20.15","20.08","17.31","311.93","158.79","0","-39.69","3","Computer - Software","Computer and Technology"
"StandardAero, Inc.","SARO","9029.94","3851315","27.16","9.65","2.61","1.95","-5.3","103","15.76","","6399.32177","1607.93005","5.16","4.71","12.36","33.12","24.27","32.65","-12.63","3","Aerospace - Defense","Aerospace"
"EchoStar","SATS","32372.17","11824860","111.7","-3.07","-21.23","-6.19","2.76","227","-5.18","83.07","14469.90722","3616.46508","-3.11","-97.56","-4.8","141.8","24.38","74.37","-5.2","","Satellite and Communication","Computer and Technology"
"Sally Beauty","SBH","1245.08","1256931","13.05","-.23","3.74","-5.71","-8.49","101","-.42","-1.17","3734.22705","938","5.39","4.93","24.95","17","8.5","53.53","-15.57","3","Retail - Miscellaneous","Retail-Wholesale"
"Star Bulk Carriers","SBLK","3034.1","1331902","26.75",".68",".22","17.02","39.18","65","-17.62","-4.3","1350.86901","338.393","16.76","13.01","6.81","28.21","16.47","87.56","28.4","1","Transportation - Shipping","Transportation"
"Sabra Healthcare REIT","SBRA","4552.03","2976655","18.05","-4.09","-14.29","-9.02","-4.7","73","10.15","6.99","855.02502","210.77999","19.22","19.22","5.6","21.2","17.23","20.66","-12.08","3","REIT and Equity Trust - Other","Finance"
"Sibanye Gold Limited","SBSW","7182.55","5064961","10.15","11.78","-14.27","-13.69","-28.77","158","18.49","","","","","","","21.12","6.82","23.29","-34.29","4","Mining - Miscellaneous","Basic Materials"
"Starbucks","SBUX","113764.85","7718468","99.82","1.07","-6.27","7.68","18.54","203","2.79","6.12","38301.73046","9468.26757","6.19","3.89","-29.24","106.82","78.46","75.33","9.36","1","Retail - Restaurants","Retail-Wholesale"
"Southern Copper","SCCO","157005.67","1305702","191.68","14.26","10.1","15.83","33.6","189","17.38","5.34","16535.50585","4232.6748","34.13","34.13","45.63","218.85","90.54","78.82","23.26","3","Mining - Non Ferrous","Basic Materials"
"Charles Schwab","SCHW","164365.7","11435220","94.51","5.87","4.88","-.51","-5.4","84","22.01","5.37","27041.88281","6727.08398","39.6","37.99","23.05","107.21","85.35","41.9","-12.73","2","Financial - Investment Bank","Finance"
"Service Corporation International","SCI","10012.55","1755920","72.57","-1.72","-6.41","-7.89","-6.93","203","2.93","1.19","4426.20703","1076.44995","12.57","12.36","34.3","87.73","68.77","20.04","-14.13","4","Funeral Services","Consumer Staples"
"Schrodinger","SDGR","1146.5","1291601","15.53","9.75","26.06","36.23","-13.14","161","23.29","15.35","230.28199","50.95299","-40.61","-40.61","-30.85","23.03","11.07","37.29","-19.87","3","Medical Info Systems","Medical"
"Sea Limited","SE","55506.34","3456844","90.84","10.19","4.96","10.15","-28.79","84","36.38","23.64","30718.98632","7335.75976","8.1","6.41","14.12","196.5","78.16","10.72","-34.31","3","Internet - Software","Computer and Technology"
"SolarEdge Technologies","SEDG","3325.54","3441099","54.68",".26","-2.74","6.63","89.53","155","31.39","-17.73","1402.91296","342.694","-7.8","-28.56","-38.66","78.51","15.96","61.9","74.86","3","Solar","Oils-Energy"
"Solaris Energy Infrastructure, Inc.","SEI","5977.49","2075121","81.28","19.11","13.76","32.53","76.81","110","98.73","32.36","838.01202","205.156","17.2","6.69","13.33","81.28","24.92","100","63.12","3","Oil and Gas - Mechanical and and Equipment","Oils-Energy"
"Select Medical","SEM","2051.26","1445387","16.55","-.3",".18","1.6","11.45","26","5.12","-1.57","5665.6538","1388.14501","2.43","2.42","6.62","16.66","11.77","97.75","2.82","4","Medical - HMOs","Medical"
"Stifel Financial","SF","11268.89","1274078","73.46","4.26",".53","1.28","-12","84","11.26","4.82","6118.1499","1432.66003","16.77","15.34","18.76","88.81","63.98","38.17","-18.82","3","Financial - Investment Bank","Finance"
"Smithfield Foods, Inc.","SFD","9848.74","1130866","25.03","-6.71","-4.03",".16","12.09","77","9.82","","15736.95117","3618.8999","6.59","6.48","15.54","29.59","21.13","46.1","3.41","3","Food - Meat Products","Consumer Staples"
"SFL","SFL","1586.07","1385303","10.97","-1.53","-13.76","3.49","40.46","65","-18.95","12.4","","",".36","4.37",".26","12.8","6.84","69.29","29.58","","Transportation - Shipping","Transportation"
"Sprouts Farmers Market","SFM","7491.57","1783647","79.66","-8.25","-9.95","5.85","-.01","217","14.08","8.85","9514.1748","2329.65502","5.7","5.7","36.06","173.29","65.56","13.09","-7.76","3","Food - Natural Foods Products","Retail-Wholesale"
"Simmons First National","SFNC","3149.34","1277968","21.71","-1.09","2.07","12.25","15.17","91","-2.12","14.32","1005.90002","250.39999","28.68","-25.44","7.81","22.51","17.26","84.76","6.25","4","Banks - Southeast","Finance"
"SoftBank Group","SFTBY","249722.02","2920922","21.86","11.25","23.16","72.81","54.22","225","8.91","-1.41","47417.64062","","64.12","64.12","28.68","28.68","7.42","67.93","42.27","4","Wireless Non-US ","Computer and Technology"
"Super Group (SGHC)","SGHC","6824.15","3326364","13.49","-1.68","-1.82","27.99","12.89","167","21.49","10.96","2560","647","13.5","10.58","42.85","14.09","8.52","89.23","4.15","3","Gaming","Consumer Discretionary"
"Somnigroup International Inc.","SGI","15579.93","2877517","74.07","8.21","12.76","-.86","-17.04","229","51.63","8","7821.72509","1883.40002","7.72","6.8","19.62","97.99","61.49","34.47","-23.46","4","Retail - Home Furnishings","Retail-Wholesale"
"SIGMA LITHIUM","SGML","1657.6","2657643","14.8","13.93","-3.52","41.22","12.21","158","-27.79","","342","54","-41.84","-41.84","-57.5","23.65","4.28","54.31","3.52","1","Mining - Miscellaneous","Basic Materials"
"Surgery Partners","SGRY","1861.11","1131216","14.23",".21","5.49","18.09","-7.9","152","6.24","10.59","3406.58691","835.375","1.5","-2.28","1.04","23.84","11.49","22.19","-15.03","1","Medical Services","Medical"
"Shake Shack","SHAK","2515.13","2494251","58.79","7.91","-7.37","-34.31","-27.57","203","15.38","18.51","1653.68603","418.24899","3.49","2.76","9.62","142.03","52.34","7.19","-33.18","4","Retail - Restaurants","Retail-Wholesale"
"Sotera Health","SHC","4408.68","2396409","15.46","-4.98","-.58","12.85","-12.36","152","5.74","5.95","1244.27294","309.82","21.76","9.91","39.73","19.35","10.94","53.75","-19.15","4","Medical Services","Medical"
"Shell","SHEL","225347.97","6571149","80.38","-6.59","-7.31","-12.52","9.39","50","-5.29","-.15","392214.5","104399.79687","7.26","6.85","11.18","94.15","69.44","44.27",".92","3","Oil and Gas - Integrated - International","Oils-Energy"
"Sunstone Hotel Investors","SHO","2187.06","2122701","11.74","2.71","11.28","26.78","31.32","73","6","19.76","1003.25","271.70498","3.84","3.84","2.27","11.85","8.63","96.58","21.15","1","REIT and Equity Trust - Other","Finance"
"Shopify","SHOP","140263.48","8189841","108.09","-.1","2.93","-8.72","-32.85","164","30.14","26.32","14706.62792","3431.07202","15.83","10.77","12.07","179.01","95.4","15.18","-38.05","3","Internet - Services","Computer and Technology"
"iShares 0-1 Year Treasury Bond ETF","SHV","20747.35","2426101","110.2",".05","-.07","-.11",".05","110","","","","","","","","110.49","110.02","38.3","-7.7","","Financial - Investment Funds","Finance"
"SherwinWilliams","SHW","77394.26","2122609","313.8","3.25","1.98","-2.53","-3.16","88","2.06","3.96","24693.62695","6618.67578","12.04","10.86","64.55","375.23","293","25.3","-10.66","3","Chemical - Specialty","Basic Materials"
"iShares 1-3 Year Treasury Bond ETF","SHY","25350.05","3231365","81.88","-.07","-.33","-.63","-1.14","110","","","","","","","","83.18","81.86","1.51","-8.79","","Financial - Investment Funds","Finance"
"Sirius XM","SIRI","9401.79","6321441","27.93","1.23","3.25","21.49","39.69","110","-1.62","-.39","8560.05468","2140.427","12.36","9.86","9.19","29.87","19.92","80.5","28.87","3","Broadcast Radio and Television","Consumer Discretionary"
"The J. M. Smucker Co.","SJM","12048.55","1653932","112.96","-3.49","12.42","18.42","15.49","209","3.72","2.83","8993.23437","2137.61694","10.8","-1.53","17.18","117.05","89.53","85.14","6.55","3","Food - Miscellaneous","Consumer Staples"
"SK Telecom Co.","SKM","13838.03","3192502","36.06","-4.63","-5.01","18.7","75.64","225","-8.47","-6.28","12216.91992","","2.03","2.03","2.78","46","19.68","62.23","62.04","3","Wireless Non-US ","Computer and Technology"
"TANGER INC","SKT","4443.4","1056645","38.68","-2.32","8.56","13.93","15.91","91","10.55","7.82","581.78997","142.25999","21.91","20.76","17.53","40.61","29.52","82.6","6.94","3","REIT and Equity Trust - Retail","Finance"
"SLB Limited","SLB","75246.25","13582552","50.33","-9.33","-12.13","-3.01","31.14","173","-1.6","12.52","36550.59375","8712.73632","11.14","9.26","15.54","58.01","31.72","70.79","20.98","3","Technology Services","Business Services"
"SL Green Realty","SLG","3492.73","1047349","48.9","-4.21","17.94","31.52","6.61","73","13.18","3.23","687.32501","171.47999","-25.72","-15.77","-4.06","65.94","35.33","44.33","-1.65","3","REIT and Equity Trust - Other","Finance"
"SLM","SLM","4328.21","2383558","22.95","7.75","4.22","12.34","-15.19","48",".31","6.91","1458.11999","356.64001","49.81","26.42","34.8","34.4","18.74","26.88","-21.76","3","Financial - Consumer Loans","Finance"
"SM Energy","SM","6734.54","3585951","28.09","-14.44","-19.31","-10.83","50.21","108","17.24","5.96","7556.06591","2047.68103","19.29","3.45","13.93","34.81","17.57","61.02","38.58","3","Oil and Gas - Exploration and Production - United States","Oils-Energy"
"Super Micro Computer","SMCI","16707.41","66660948","27.78","-5.09","-16.98","15.51","-5.09","15","47.04","62.3","40131.48828","11931.86132","4.6","3.7","17.49","60.71","20.53","18.04","-12.44","3","Computer- Storage Devices","Computer and Technology"
"Sumitomo Mitsui Financial Group","SMFG","156544.69","1874119","24.54","6.74","7.44","23.13","26.95","103","7.28","18.61","34585.1914","","16.16","15.68","10.57","24.54","14.53","100","17.12","2","Banks - Foreign","Finance"
"Summit Therapeutics","SMMT","10920.61","6678403","14.07","7.82","-21.35","-21.57","-19.55","149","","","7.38999","","-460804","","-291.24","29.32","13.05","6.27","-25.78","3","Medical - Drugs","Medical"
"Simply Good Foods","SMPL","1098.54","1911892","12.14","-3.73","8.59","-15.64","-39.54","195","8.98","8.31","1333.81396","335.11898","12.59","-7.46","9.72","34.05","10.44","7.2","-44.22","3","Food - Confectionery","Consumer Staples"
"NuScale Power","SMR","3779.07","35675304","10.34","11.3","-.48","-11.55","-27.03","68","-15.02","52.19","35.88299","1","-2066.55","-2066.55","-48.88","53.43","9.16","2.67","-32.68","3","Electronics - Power Generation","Computer and Technology"
"Semtech","SMTC","13991.31","3699812","150.2","-2.64","5.89","87.66","103.83","5","15.47","8.89","1355.50805","328.36801","15.8","-3.05","18.31","174.3","40.23","82.02","88.04","2","Semiconductor - Analog and Mixed","Computer and Technology"
"SharkNinja, Inc.","SN","18901.46","2038628","133.56","4.16","24.65","24.25","19.36","80","15.75","21.3","7189.62207","1642.28198","11.85","10.7","29.07","136.28","84.57","94.74","10.11","3","Consumer Products - Discretionary","Consumer Discretionary"
"Sandisk Corporation","SNDK","290078.22","10318189","1958.8","19.2","40.66","188.97","725.17","15","10.39","","19416.61523","8071.02685","36.9","34.19","44.06","2107.86","40.69","92.79","661.28","1","Computer- Storage Devices","Computer and Technology"
"Syndax Pharmaceuticals","SNDX","1687.14","1727648","19.04","8.3","-5.41","-21.32","-9.38","153","627.84","","356.32199","81.93","-111.88","-111.88","-256.66","25.15","8.73","62.79","-16.39","3","Medical - Biomedical and Genetics","Medical"
"Smith & Nephew SNATS","SNN","12782.9","1098789","30.07","-2.69","-3.03","-7.33","-8.35","160","6.09","","6537","","","","","38.7","28.58","14.72","-15.45","4","Medical - Products","Medical"
"Snowflake","SNOW","81284.63","10601981","234.52","-2.24","40.46","46.02","6.91","84","29.16","40.9","6068.7539","1470.05603","10.46","-23.79","-50.5","280.16","121.11","71.31","-1.37","3","Internet - Software","Computer and Technology"
"Synopsys","SNPS","88413.66","2038827","461.74",".26","-7.45","12.58","-1.7","161","15.12","13.68","9690.32714","2441.02197","28.28","8.91","5.83","645.35","380.47","30.68","-9.31","2","Computer - Software","Computer and Technology"
"Sanofi","SNY","103038.08","2588679","42.5","-2.46","-4.86","-7.67","-12.3","97","11","2.78","56021.82421","12646.36035","21.68","16.95","13.39","52.34","42.37","1.3","-19.09","3","Large Cap Pharmaceuticals","Medical"
"The Southern Company","SO","104309.17","5506473","92.53","-1.58","-1.16","-2.2","6.11","154","10.59","4.7","31355.27929","7386.96582","16.17","14.46","12.64","99.72","84.08","54.03","-2.1","3","Utility - Electric Power","Utilities"
"SABLE OFFSHORE","SOC","1582.22","3934561","10.25","-13.72","-31.89","-42.06","13.64","191","","","725.5","227.19999","-37017.93","","-107.55","31.69","4.12","22.23","4.84","5","Oil and Gas - Integrated - United States","Oils-Energy"
"SoFi Technologies","SOFI","22345.35","76755792","17.42","9.77","11.03","5.19","-33.46","109","35.09","33.53","4660.02001","1118.29003","14.77","14.65","6.25","32.21","14.43","16.82","-38.61","3","Financial - Miscellaneous Services","Finance"
"Solstice Advanced Materials Inc.","SOLS","13520.6","1591796","85.14","9.59",".78","11.51","75.26","88","3.08","","4053.3999","1079.59997","","","","88.57","41.43","92.72","61.69","3","Chemical - Specialty","Basic Materials"
"Solventum Corporation","SOLV","12911.91","2188741","74.56","-7.88","-2.06","15.35","-5.91","152",".86","","8201.11523","2165","13.27","17.33","23.51","86.14","62.49","51.04","-13.19","3","Medical Services","Medical"
"Sonoco","SON","5008.69","1155676","50.66","3.41","5.54","-5.17","16.09","185","41.72","4.23","7445.11376","1888.15002","7.6","13.57","16.5","57.63","39.27","62.04","7.1","4","Containers - Paper and Packaging","Industrial Products"
"Sonos","SONO","1702.35","1511653","14.29","-2.59","-4.86","7.77","-18.62","179","-4.93","-5.08","1504.38","366.75","8.8","1.62","14.06","19.16","9.91","47.35","-24.92","3","Audio Video Production","Consumer Discretionary"
"Sony","SONY","119579.16","5814316","20.24","-2.5","-11.31","-1.46","-20.94","179","-2.57","-.86","80040.21875","","8.34","-2.61","12.2","30.26","19.64","5.65","-27.06","3","Audio Video Production","Consumer Discretionary"
"Simon Property Group","SPG","68055.48","1906987","209.86","-1.39","2.82","15.58","13.37","91","6.72","6.19","7066.51513","1705.77001","70.6","70.6","104.54","219.04","157.1","85.18","4.59","3","REIT and Equity Trust - Retail","Finance"
"S&P Global","SPGI","123733.91","1989090","418.02","-1.96",".24","2.34","-20.01","91","7.94","16.07","16510.65039","4061.37011","35.45","30.37","17.26","564.15","390.76","15.72","-26.2","3","Securities and Exchanges","Finance"
"Spire","SPIR","702.61","1505975","18.15","10.87","-9.61","32.19","142","103","-35.22","9","80.038","17.41699","-37.25","77.12","-34.05","25.48","7.02","60.29","123.26","2","Aerospace - Defense","Aerospace"
"Spotify Technology","SPOT","93799.99","2291225","455.6","-9.44","5.14","-3.72","-21.54","84","14.61","14.91","22734.21093","5597.61621","15.56","15.56","35.73","775.9","412.75","11.8","-27.62","3","Internet - Software","Computer and Technology"
"State Street SPDR S&P 500 ETF Trust","SPY","777550.25","54473504","740.96","2.14","-.04","12.81","8.66","110","","","","","","","","759.57","594.28","88.74",".24","","Financial - Investment Funds","Finance"
"Sociedad Quimica y Minera","SQM","23706.23","1228666","82.99","11.79","1.98","4.84","20.63","88","1.05","4.55","8247.65332","2113.53002","15.38","15.38","11.99","95.31","32.08","80.52","11.28","3","Chemical - Specialty","Basic Materials"
"Sportradar Group","SRAD","4500.88","2896464","15.03","-10.16","12.75","-18.8","-36.77","84","21.85","25.64","1829.234","450.76","5.2","5.2","7.28","31.79","12.35","13.79","-41.67","4","Internet - Software","Computer and Technology"
"Sempra","SRE","58997.09","3585708","90.25","-.86","-1.32","-5.32","2.22","150","3.92",".34","14089.86816","3271.4331","23.28","14.31","8.2","99.75","73.78","63.42","-5.7","3","Alternative Energy - Other","Oils-Energy"
"Sarepta Therapeutics","SRPT","1790.57","2671345","16.96","12.24","-.93","-28.65","-21.19","153","15.58","36.81","1801.69604","360.419","9.7","-2.94","7.56","24.45","11.93","40.18","-27.29","2","Medical - Biomedical and Genetics","Medical"
"Scholar Rock","SRRK","5625.94","1106254","46.95","6.49","-2.96","3.35","6.58","153","","","6.182","","","","-163.53","51.51","27.92","80.67","-1.67","3","Medical - Biomedical and Genetics","Medical"
"Sasol","SSL","6974.29","1520099","10.74","-20.68","-17.58","-16.68","64.98","50","-6.8","","16067.17968","","","","","14.29","4.39","64.14","52.2","3","Oil and Gas - Integrated - International","Oils-Energy"
"SS&C Technologies","SSNC","15981.75","2351197","66.36","-2.77","-1.25","-1.6","-24.09","161","6.63","5.56","6747.83984","1662.11303","25.03","12.65","20.15","90.2","64.58","6.95","-29.97","3","Computer - Software","Computer and Technology"
"Silver Standard Resources","SSRM","6591.99","2578050","31.77","29.36","3.35","21.82","44.94","158","63.68",".83","","","33.31","12.17","14.87","35.74","11.8","83.42","33.71","3","Mining - Miscellaneous","Basic Materials"
"Sensata Technologies Holding","ST","7193.07","2300394","49.46","5.19","3.6","35.88","48.57","227","-5.8","-.3","3859","964","13.72","1.28","18.23","53.55","27.81","84.11","37.07","3","Instruments - Control","Computer and Technology"
"Stag Industrial","STAG","7126.21","1170338","37.27","-1.9","-2.69","3.59","1.39","73","10.14","10.44","900.53002","223.39999","28.25","28.25","6.8","39.89","34.28","53.3","-6.46","2","REIT and Equity Trust - Other","Finance"
"StepStone Group","STEP","5474.33","1416501","45.87","8.31","-11.79","-4.02","-28.52","109","69.69","","1585.479","306.77301","20.04","-26.88","37.69","76.27","42.35","10.38","-34.05","3","Financial - Miscellaneous Services","Finance"
"Steel Dynamics","STLD","39093.82","1079200","270.13",".67","18.32","55.72","59.42","43","3.63","-.29","21841.97656","5577.75292","7.22","7.22","15.54","282.76","121.36","92.18","47.07","3","Steel - Producers","Basic Materials"
"STMicroelectronics","STM","65890.15","13076669","73.36","3.7","12.98","119.51","182.81","29","-11.07","-2.11","14341.28027","3452.40502","4.41","1.19","3.01","79.71","21.2","89.15","160.91","3","Semiconductor - General","Computer and Technology"
"StoneCo","STNE","2680.7","4662983","10.77","1.6","-2.53","-25","-27.18","84","3.08","30.44","2913.29003","731.17498","16.64","23.82","21.05","19.46","9.61","11.78","-32.82","2","Internet - Software","Computer and Technology"
"State Street","STT","47354.84","1913177","171.1","5.75","11.05","34.81","32.63","28","2.24","19.29","15112.74316","3758.74804","23.68","13.47","14.22","171.29","96.43","99.75","22.35","2","Banks - Major Regional","Finance"
"StubHub Holdings, Inc.","STUB","4279.98","5652409","11.4","12.2","14","65.94","-15.74","110","-1.44","","2167.48388","491.07501","","","","22","6.09","33.38","-22.27","3","Internet - Commerce","Retail-Wholesale"
"Starwood Property Trust","STWD","6176.67","3028751","16.66","-2.29","-2.8","-4.69","-7.5","211","-5.27","13.4","2075.30004","505.6","31.29","18.11","7.91","20.97","16.66","0","-14.66","3","REIT and Equity Trust","Finance"
"Seagate Technology","STX","239043.78","3347046","1066.0699","30.65","41.94","157.99","287.11","14","38.86","-5.32","12056.49121","3410.69189","25.2","21.6","1005.65","1066.07","130.87","100","257.14","1","Computer - Integrated Systems","Computer and Technology"
"Constellation Brands","STZ","23928.7","2001777","138.96","-2.33","-8.08","-8.31",".72","183","-10.96","2.19","9155.80761","2576.57397","22.71","17.29","26.18","176.09","127.65","23.35","-7.08","4","Beverages - Alcohol","Consumer Staples"
"Suncor Energy","SU","66452.36","4459861","56.28","-9.36","-17.03","-13.01","26.87","195","-5.44","3.22","41003.58203","9903.88476","12.23","12.29","13.96","69.73","37.45","58.33","17.05","3","Oil and Gas - Integrated - Canadian","Oils-Energy"
"Sun Communities","SUI","15021.83","1128300","121.9","-3.74","-.89","-4.5","-1.62","173","-28.41","4.18","2355.91992","631.97497",".5","62.29",".16","137.18","116.6","25.75","-9.24","3","REIT and Equity Trust - Residential","Finance"
